"#blast_taxonomy","blast_subject","blast_perc_identity","blast_perc_query_coverage","blast_evalue","blast_aln_length","seed_id","observation_name","observation_sum","NG-10214_EN10A_lib136338_4869_1","NG-10214_EN10B_lib136339_4869_1","NG-10214_EN11A_lib136340_4869_1","NG-10214_EN11B_lib136341_4869_1","NG-10214_EN15A_lib136342_4869_1","NG-10214_EN15B_lib136343_4869_1","NG-10214_EN16A_lib136344_4869_1","NG-10214_EN16B_lib136345_4869_1","NG-10214_EN17A_lib136346_4869_1","NG-10214_EN17B_lib136347_4869_1","NG-10214_EN18A_lib136348_4869_1","NG-10214_EN18B_lib136349_4869_1","NG-10214_EN19A_lib136350_4869_1","NG-10214_EN19B_lib136351_4869_1","NG-10214_EN1A_lib136326_4869_1","NG-10214_EN1B_lib136327_4869_1","NG-10214_EN20A_lib136352_4869_1","NG-10214_EN20B_lib136353_4869_1","NG-10214_EN21A_lib136354_4869_1","NG-10214_EN21B_lib136355_4869_1","NG-10214_EN23A_lib136356_4869_1","NG-10214_EN23B_lib136357_4869_1","NG-10214_EN24A_lib136358_4869_1","NG-10214_EN24B_lib136359_4869_1","NG-10214_EN25A_lib136360_4869_1","NG-10214_EN25B_lib136361_4869_1","NG-10214_EN26A_lib136362_4869_1","NG-10214_EN26B_lib136363_4869_1","NG-10214_EN28A_lib136364_4869_1","NG-10214_EN28B_lib136365_4869_1","NG-10214_EN30A_lib136368_4869_1","NG-10214_EN30B_lib136369_4869_1","NG-10214_EN31A_lib136370_4869_1","NG-10214_EN31B_lib136371_4869_1","NG-10214_EN3A_lib136328_4869_1","NG-10214_EN3B_lib136329_4869_1","NG-10214_EN4A_lib136330_4869_1","NG-10214_EN4B_lib136331_4869_1","NG-10214_EN6A_lib136332_4869_1","NG-10214_EN6B_lib136333_4869_1","NG-10214_EN7A_lib136334_4869_1","NG-10214_EN7B_lib136335_4869_1","NG-10214_EN9A_lib136336_4869_1","NG-10214_EN9B_lib136337_4869_1","NG-10214_LBA10A_lib136292_4869_1","NG-10214_LBA10B_lib136293_4869_1","NG-10214_LBA11A_lib136294_4869_1","NG-10214_LBA11B_lib136295_4869_1","NG-10214_LBA15A_lib136296_4869_1","NG-10214_LBA15B_lib136297_4869_1","NG-10214_LBA16A_lib136298_4869_1","NG-10214_LBA16B_lib136299_4869_1","NG-10214_LBA17A_lib136300_4869_1","NG-10214_LBA17B_lib136301_4869_1","NG-10214_LBA18A_lib136302_4869_1","NG-10214_LBA18B_lib136303_4869_1","NG-10214_LBA19A_lib136304_4869_1","NG-10214_LBA19B_lib136305_4869_1","NG-10214_LBA1A_lib136280_4869_1","NG-10214_LBA1B_lib136281_4869_1","NG-10214_LBA20A_lib136306_4869_1","NG-10214_LBA20B_lib136307_4869_1","NG-10214_LBA21A_lib136308_4869_1","NG-10214_LBA21B_lib136309_4869_1","NG-10214_LBA23A_lib136310_4869_1","NG-10214_LBA23B_lib136311_4869_1","NG-10214_LBA24A_lib136312_4869_1","NG-10214_LBA24B_lib136313_4869_1","NG-10214_LBA25A_lib136314_4869_1","NG-10214_LBA25B_lib136315_4869_1","NG-10214_LBA26A_lib136316_4869_1","NG-10214_LBA26B_lib136317_4869_1","NG-10214_LBA28A_lib136318_4869_1","NG-10214_LBA28B_lib136319_4869_1","NG-10214_LBA29A_lib136320_4869_1","NG-10214_LBA29B_lib136321_4869_1","NG-10214_LBA30A_lib136322_4869_1","NG-10214_LBA30B_lib136323_4869_1","NG-10214_LBA31A_lib136324_4869_1","NG-10214_LBA31B_lib136325_4869_1","NG-10214_LBA3A_lib136282_4869_1","NG-10214_LBA3B_lib136283_4869_1","NG-10214_LBA4A_lib136284_4869_1","NG-10214_LBA4B_lib136285_4869_1","NG-10214_LBA6A_lib136286_4869_1","NG-10214_LBA6B_lib136287_4869_1","NG-10214_LBA7A_lib136288_4869_1","NG-10214_LBA7B_lib136289_4869_1","NG-10214_LBA9A_lib136290_4869_1","NG-10214_LBA9B_lib136291_4869_1"
"Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharopolyspora;Saccharopolyspora rectivirgula","JN010259.1.1392","100.0","100.0","0.0",475,"HISEQ:502:H37M3BCXY:1:1101:5799:15754","Cluster_59",7779,0,0,0,0,6,7,0,0,1,0,10,13,0,0,25,16,9,7,25,13,35,95,54,99,42,28,9,0,48,30,0,0,1,0,12,22,157,142,0,5,38,35,26,10,15,2,0,0,82,75,1,1,1,0,13,36,0,0,76,56,58,92,428,565,32,39,5,4,25,13,396,319,134,211,0,15,0,0,10,9,12,27,406,358,2,0,160,204,1502,1375
"&","AF060699.1.1504","100.0","100.0","0.0",490,"HISEQ:502:H37M3BCXY:1:1101:18298:23528","Cluster_54",8394,124,134,0,0,73,78,6,22,0,0,908,879,8,0,50,40,46,38,237,198,100,162,0,0,364,368,574,536,0,0,43,42,0,0,6,3,3,0,940,955,74,107,0,0,1,1,0,0,0,0,0,0,4,0,20,11,4,1,1,2,1,0,348,413,5,6,0,0,2,0,113,116,0,0,0,0,91,134,0,0,0,0,0,0,0,0,1,1,0,0
"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium 1;Corynebacterium camporealensis","JRUB01000001.212766.214305","99.57","100.0","0.0",469,"HISEQ:502:H37M3BCXY:1:1101:7537:34480","Cluster_55",8792,72,92,62,74,13,10,16,0,1574,1331,50,35,44,97,63,73,22,38,28,19,35,35,111,89,261,252,17,17,63,38,671,732,468,549,21,10,726,745,9,10,19,11,0,0,0,15,0,6,0,0,0,0,0,9,4,0,0,0,0,0,2,0,0,0,0,0,0,0,4,17,1,0,0,0,0,0,27,22,15,7,0,0,60,1,0,0,0,0,0,0
"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas aeruginosa","CP010555.5294292.5295835","100.0","100.0","0.0",484,"HISEQ:502:H37M3BCXY:1:2101:17534:83339","Cluster_56",4926,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,12,10,107,91,3,4,0,0,0,1,10,6,8,10,1,0,0,0,6,1,1,1,0,0,0,0,1,1,0,0,0,0,541,522,1678,1889,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Family XI;Helcococcus;Helcococcus ovis","Y16279.1.1423","99.79","100.0","0.0",479,"HISEQ:502:H37M3BCXY:1:1106:4724:11713","Cluster_57",5424,0,0,2,0,0,0,0,4,0,0,0,0,0,0,2,0,13,5,0,0,0,1,3,0,45,54,0,0,8,3,2,0,0,0,0,0,0,0,188,182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,13,11,313,301,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2221,2037,0,0,0,0
"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;Psychrobacter pulmonis","EF101551.1.1506","100.0","100.0","0.0",486,"HISEQ:502:H37M3BCXY:1:2205:5483:39117","Cluster_50",7335,0,1,0,0,4,10,3,1,3,0,13,0,5,13,1,0,7,1,0,1,1,3,3,3,0,0,0,0,3,5,0,2,0,0,0,0,1,1,6,7,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,136,106,712,1018,722,679,1550,1650,1,5,1,6,337,303,0,2,0,0,0,0,0,0,0,0
"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas;unknown species","KM386368.1.1430","99.39","100.0","0.0",491,"HISEQ:502:H37M3BCXY:1:1109:12163:11716","Cluster_51",7153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,8,0,0,0,107,72,0,0,0,0,3427,3520,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;unknown species","JF195465.1.1352","96.66","100.0","0.0",479,"HISEQ:502:H37M3BCXY:1:1108:8487:91572","Cluster_52",9807,0,0,6,2,103,130,0,1,2,6,15,26,36,34,0,0,19,14,214,242,0,0,274,315,58,43,0,0,1351,1311,1147,1249,0,0,0,0,21,13,1,0,1458,1539,88,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus succinus","AF004220.1.1548","100.0","100.0","0.0",497,"HISEQ:502:H37M3BCXY:1:1112:11956:91073","Cluster_53",7232,0,7,28,14,0,0,42,22,182,165,0,0,0,0,24,35,8,1,11,0,1,0,83,87,3010,2988,1,0,15,6,48,45,25,31,7,17,25,31,0,0,0,0,40,25,0,0,3,11,9,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,80,76,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;unknown species","EU778987.1.1389","99.58","100.0","0.0",478,"HISEQ:502:H37M3BCXY:1:1106:16718:38604","Cluster_827",434,9,15,0,0,1,6,53,25,5,8,13,2,49,36,6,1,9,11,7,16,6,7,22,33,0,2,0,2,0,8,10,8,10,0,2,0,27,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 2;unknown species","FJ678826.1.1451","99.8","100.0","0.0",488,"HISEQ:502:H37M3BCXY:1:1110:2701:81280","Cluster_286",701,0,0,0,0,36,18,16,21,0,0,0,8,0,0,5,0,61,27,29,16,7,5,7,12,1,10,0,8,188,154,0,0,12,14,4,2,11,15,0,0,0,0,0,0,4,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 9;unknown species","FJ682352.1.1489","100.0","100.0","0.0",492,"HISEQ:502:H37M3BCXY:1:1105:16130:92653","Cluster_446",734,6,0,0,0,25,14,5,10,0,0,0,0,0,0,0,3,7,14,14,3,0,0,1,2,0,3,0,0,291,319,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;unknown species","FM873299.1.1476","100.0","100.0","0.0",467,"HISEQ:502:H37M3BCXY:1:1102:8610:39241","Cluster_228",727,15,0,12,16,0,0,0,0,38,12,8,0,27,35,8,9,0,0,17,0,0,0,0,0,20,21,0,0,17,0,0,37,0,1,2,1,82,65,0,0,0,0,136,120,0,0,0,0,0,0,0,0,0,8,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Cyanobacteria;Chloroplast;unknown order;unknown family;unknown genus;Zea mays","X86563.126086.127576","100.0","100.0","0.0",437,"HISEQ:502:H37M3BCXY:1:1104:7466:49529","Cluster_229",853,24,21,1,0,16,8,24,33,4,0,14,25,14,10,15,17,9,7,7,2,4,1,13,20,5,8,6,6,31,19,38,21,148,163,0,0,21,25,25,0,6,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,7,0,0,0,0,1,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae NK3A20 group;unknown species","AB746715.1.1524","100.0","100.0","0.0",484,"HISEQ:502:H37M3BCXY:1:1107:8430:58492","Cluster_224",1376,21,0,4,9,16,33,8,12,104,52,0,23,0,11,13,1,7,12,2,4,1,3,55,44,7,0,0,0,23,32,0,44,37,10,12,4,33,42,0,7,2,3,26,8,0,3,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,293,237,0,0,94,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus;unknown species","EU373341.1.1517","97.59","100.0","0.0",498,"HISEQ:502:H37M3BCXY:1:1208:15453:29515","Cluster_225",1027,5,29,1,4,0,1,11,4,43,116,0,0,162,106,5,0,0,4,12,9,0,0,7,7,15,10,0,0,6,10,38,42,60,126,2,1,15,47,0,5,0,1,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 1;Proteiniclasticum;unknown species","FJ670827.1.1387","98.45","100.0","0.0",452,"HISEQ:502:H37M3BCXY:1:1210:2001:40606","Cluster_226",821,0,0,0,0,1,12,5,6,64,57,0,20,12,27,9,3,9,10,37,17,1,0,5,5,3,4,11,5,73,92,35,47,12,18,5,13,45,66,0,0,2,1,64,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Bergeyella;unknown species","GQ358846.1.1455","94.59","98.36400818","0.0",481,"HISEQ:502:H37M3BCXY:1:1101:3405:14484","Cluster_227",1227,0,11,131,147,6,0,0,0,3,0,0,18,0,0,2,1,8,6,12,3,12,23,32,23,0,0,1,0,29,18,32,49,45,50,2,6,51,41,0,0,30,47,2,0,0,0,1,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,117,113,0,0,0,0,3,0,0,0,106,0,0,0,0,0,12,24,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium antiquum","AY243344.1.1501","97.48","100.0","0.0",476,"HISEQ:502:H37M3BCXY:1:1113:19600:21266","Cluster_220",604,0,0,1,3,0,0,0,0,16,0,12,19,0,0,14,27,0,0,4,2,0,0,27,31,159,251,2,0,3,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp.","JQ419489.1.1513","100.0","100.0","0.0",486,"HISEQ:502:H37M3BCXY:1:2215:10305:78241","Cluster_221",534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,164,202,40,61,33,19,6,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium 1;unknown species","FJ674840.1.1372","100.0","100.0","0.0",470,"HISEQ:502:H37M3BCXY:1:1105:18346:66376","Cluster_222",874,0,9,12,11,28,5,79,50,0,0,15,0,78,68,7,13,7,1,11,0,6,5,7,5,1,13,0,0,15,33,146,175,10,3,2,0,18,24,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;unknown species","EU463467.1.1343","99.77","100.0","0.0",433,"HISEQ:502:H37M3BCXY:1:1103:3357:97988","Cluster_365",461,0,3,0,2,0,25,0,6,19,38,0,0,0,36,6,24,0,5,2,6,6,0,12,2,0,15,0,2,17,40,76,37,3,6,5,11,2,35,6,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Saccharibacteria;unknown class;unknown order;unknown family;unknown genus;unknown species","AB200302.1.1437","96.25","100.0","0.0",453,"HISEQ:502:H37M3BCXY:1:1104:13883:69865","Cluster_364",557,0,0,0,0,0,3,15,15,0,0,0,8,40,32,0,0,0,0,3,0,6,0,0,0,0,0,0,0,128,164,13,22,21,81,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Anaerosporobacter;unknown species","AB755784.1.1493","95.63","100.0","0.0",481,"HISEQ:502:H37M3BCXY:1:1101:8460:44855","Cluster_367",546,0,0,0,0,0,0,0,0,251,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium 1;unknown species","HG795740.1.1502","99.57","100.0","0.0",466,"HISEQ:502:H37M3BCXY:1:1103:10066:68105","Cluster_366",508,28,13,1,0,0,0,0,5,6,32,0,0,0,0,0,0,5,0,0,0,0,0,35,59,0,6,7,0,8,3,0,0,107,119,0,0,7,0,0,12,0,0,0,0,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Proteiniphilum;unknown species","GQ134236.1.1360","99.59","100.0","0.0",493,"HISEQ:502:H37M3BCXY:1:1102:4702:76201","Cluster_361",751,0,2,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,1,24,19,1,0,247,242,0,0,6,22,0,0,0,0,70,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;unknown species","AY984429.1.1351","94.99","100.0","0.0",479,"HISEQ:502:H37M3BCXY:1:1101:16224:17789","Cluster_360",373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,187,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Sporosarcina;Sporosarcina sp.","KC160887.1.1513","97.59","100.0","0.0",497,"HISEQ:502:H37M3BCXY:1:1111:9848:100947","Cluster_594",630,0,0,0,0,12,4,41,6,0,0,0,0,89,101,0,0,0,0,49,43,2,1,0,0,0,0,9,9,0,0,0,0,0,0,0,0,38,56,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Frigoribacterium;Frigoribacterium sp.","DQ166179.1.1484","99.79","100.0","0.0",466,"HISEQ:502:H37M3BCXY:1:1210:10419:71064","Cluster_288",540,17,0,0,0,0,0,0,0,11,13,0,26,0,0,0,0,19,6,94,66,0,4,10,10,30,4,0,7,0,0,27,14,12,20,1,0,22,14,0,0,0,0,51,27,4,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,10,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megasphaera;Megasphaera elsdenii","AY038995.1.1506","99.41","100.0","0.0",509,"HISEQ:502:H37M3BCXY:1:1109:10012:75946","Cluster_362",582,0,0,16,14,0,0,0,0,2,0,0,0,0,29,0,0,0,0,0,0,3,2,1,3,0,0,0,0,0,0,0,0,4,9,0,0,0,0,3,0,0,0,0,0,0,0,198,204,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,45,0,0,0,0,0,0,0,0,0,0
"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;unknown species","JF181266.1.1308","99.54","100.0","0.0",437,"HISEQ:502:H37M3BCXY:1:1103:6292:57855","Cluster_452",449,0,9,8,13,0,5,0,0,7,9,12,13,0,0,19,9,0,7,4,4,5,2,68,78,22,11,3,0,7,0,11,3,0,0,7,1,39,28,0,0,4,2,0,16,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;unknown species","FJ674559.1.1413","99.8","100.0","0.0",505,"HISEQ:502:H37M3BCXY:1:1109:9224:88396","Cluster_299",684,0,0,0,0,10,14,21,39,10,13,0,0,14,7,21,12,10,8,0,0,0,0,1,0,14,4,0,0,43,61,132,185,0,26,2,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;unknown species","KF911194.1.1406","99.77","100.0","0.0",433,"HISEQ:502:H37M3BCXY:1:1101:12769:35391","Cluster_298",618,0,0,0,0,8,0,0,27,30,0,12,0,24,0,3,6,0,0,14,11,2,6,4,14,21,6,0,0,7,10,109,168,17,0,9,3,43,62,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;unknown family;unknown genus;unknown species","CU919985.1.1344","99.35","100.0","0.0",465,"HISEQ:502:H37M3BCXY:1:1205:16228:77779","Cluster_352",685,0,0,0,3,8,10,7,0,34,0,0,0,55,99,6,0,24,8,16,31,5,9,2,0,11,0,0,0,48,48,63,93,6,25,11,8,7,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,22,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus cohnii","AB009936.1.1494","100.0","100.0","0.0",497,"HISEQ:502:H37M3BCXY:1:1113:19135:23689","Cluster_353",588,0,10,7,2,0,0,0,0,8,0,0,0,142,145,8,9,0,2,2,0,19,23,23,7,0,0,0,0,3,11,8,0,3,0,1,2,11,13,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Gelidibacter;unknown species","HQ716365.1.1473","100.0","100.0","0.0",480,"HISEQ:502:H37M3BCXY:1:1101:12625:66598","Cluster_354",440,26,11,0,0,1,5,14,17,0,0,0,0,30,28,1,0,4,0,43,19,45,37,2,0,0,0,0,3,17,13,0,0,0,8,0,4,38,45,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Nesterenkonia;unknown species","KC555016.1.1536","100.0","100.0","0.0",483,"HISEQ:502:H37M3BCXY:1:1209:12350:19306","Cluster_355",1246,0,0,0,0,0,0,0,0,0,0,7,0,20,13,0,0,1,19,5,5,0,0,2,0,1,0,0,0,2,3,0,0,0,0,2,6,0,0,7,18,0,0,81,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;unknown genus;unknown species","FJ670985.1.1374","99.14","100.0","0.0",464,"HISEQ:502:H37M3BCXY:1:1104:11160:56255","Cluster_356",555,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,6,26,21,0,1,251,226,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Atopobium;Olsenella umbonata","FN178463.1.1428","99.79","100.0","0.0",469,"HISEQ:502:H37M3BCXY:1:1204:18905:64462","Cluster_287",598,15,5,1,0,17,18,8,2,5,27,0,12,0,12,2,2,22,16,19,5,1,3,33,30,1,2,0,1,86,43,8,0,58,35,2,0,17,7,25,0,2,2,0,18,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0
"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium;Curtobacterium herbarum","AM410692.1.1520","99.79","100.0","0.0",475,"HISEQ:502:H37M3BCXY:1:1101:6890:67018","Cluster_291",525,0,0,36,28,0,6,0,0,9,0,14,0,0,0,4,5,4,0,7,0,3,0,25,18,103,133,0,0,6,18,13,5,12,4,4,3,17,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0
